approach,subject,bug_id,iterations,engine,variant,additional_failing,additional_passing,baseline_failing,baseline_passing,fault_localization_tests,validation_tests,test_collection_duration,repair_duration,evaluation_duration,best_fitness,precision,recall,f1_score,accuracy,patches
PyGenProg,calculator,1,10,sequential,V,10,10,1,10,11,20,1.8226287364959717,590.055909872055,356.90969681739807,0.09090909090909091,0.0,0.0,0.0,0.5,18
PyGenProg,calculator,1,10,sequential,V,30,30,1,10,11,60,1.5080485343933105,1142.7652707099915,373.7824983596802,0.09090909090909091,0.0,0.0,0.0,0.5,18
PyGenProg,calculator,1,10,sequential,V,50,50,1,10,11,100,1.928511619567871,1634.1115658283234,378.61212730407715,0.09090909090909091,0.0,0.0,0.0,0.5,18
PyGenProg,calculator,1,10,sequential,C,5,5,0,0,10,10,1.789179801940918,556.2101738452911,354.1359169483185,0.09090909090909091,0.0,0.0,0.0,0.5,14
PyGenProg,calculator,1,10,sequential,C,10,10,0,0,20,20,2.09959077835083,486.64574813842773,83.8119637966156,0.09090909090909091,0.0,0.0,0.0,0.5,7
PyGenProg,calculator,1,10,sequential,C,30,30,0,0,60,60,1.4640238285064697,847.8477928638458,96.01737475395203,0.09090909090909091,0.0,0.0,0.0,0.5,7
PyGenProg,calculator,1,10,sequential,C,50,50,0,0,100,100,1.706467628479004,1953.474792957306,339.50028562545776,0.09090909090909091,0.0,0.0,0.0,0.5,7
PyGenProg,expression,1,1,sequential,B,0,0,1,10,11,11,1.7224748134613037,495.70677280426025,64.84838843345642,0.09090909090909091,0.0,0.0,0.0,0.5,2
PyGenProg,expression,1,1,sequential,F,5,5,1,10,10,11,1.975337266921997,465.7543978691101,329.626478433609,0.09090909090909091,0.0,0.0,0.0,0.5,38
PyGenProg,expression,1,1,sequential,F,10,10,1,10,20,11,2.2620246410369873,511.7075526714325,306.95211482048035,0.09090909090909091,0.0,0.0,0.0,0.5,36
PyGenProg,expression,1,1,sequential,F,30,30,1,10,60,11,1.3949017524719238,432.15017008781433,308.3006100654602,0.09090909090909091,0.0,0.0,0.0,0.5,39
PyGenProg,expression,1,1,sequential,F,50,50,1,10,100,11,2.086101531982422,488.2156915664673,303.568706035614,0.09090909090909091,0.0,0.0,0.0,0.5,39
PyGenProg,expression,1,1,sequential,V,5,5,1,10,11,10,1.574603796005249,434.3439700603485,719.1985585689545,0.09090909090909091,0.0,0.0,0.0,0.5,36
PyGenProg,expression,1,1,sequential,V,10,10,1,10,11,20,2.0210423469543457,485.7668995857239,701.1813492774963,0.09090909090909091,0.0,0.0,0.0,0.5,36
PyGenProg,expression,1,1,sequential,V,30,30,1,10,11,60,2.2470057010650635,667.5382239818573,674.8716018199921,0.09090909090909091,0.0,0.0,0.0,0.5,36
PyGenProg,expression,1,1,sequential,V,50,50,1,10,11,100,2.2005460262298584,852.1593730449677,712.4391603469849,0.09090909090909091,0.0,0.0,0.0,0.5,36
PyGenProg,expression,1,1,sequential,C,5,5,0,0,10,10,1.694892406463623,437.5572249889374,75.26334762573242,0.09090909090909091,0.0,0.0,0.0,0.5,3
