approach,subject,bug_id,iterations,engine,variant,additional_failing,additional_passing,baseline_failing,baseline_passing,fault_localization_tests,validation_tests,test_collection_duration,repair_duration,evaluation_duration,best_fitness,precision,recall,f1_score,accuracy,patches
PyGenProg,calculator,1,10,sequential,C,10,10,0,0,20,20,1.6335804462432861,559.4984214305878,358.6616761684418,0.09090909090909091,0.0,0.0,0.0,0.5,11
PyGenProg,calculator,1,10,sequential,C,30,30,0,0,60,60,1.5204341411590576,1362.5434668064117,100.75930643081665,0.09090909090909091,0.0,0.0,0.0,0.5,14
PyGenProg,calculator,1,10,sequential,C,50,50,0,0,100,100,1.426121473312378,2369.1538803577423,345.12382411956787,0.09090909090909091,0.0,0.0,0.0,0.5,9
PyGenProg,expression,1,1,sequential,B,0,0,1,10,11,11,1.7250957489013672,475.845840215683,83.08505773544312,0.09090909090909091,0.0,0.0,0.0,0.5,3
PyGenProg,expression,1,1,sequential,F,5,5,1,10,10,11,1.6893177032470703,434.0347263813019,307.1093633174896,0.09090909090909091,0.0,0.0,0.0,0.5,38
PyGenProg,expression,1,1,sequential,F,10,10,1,10,20,11,2.0061120986938477,479.25164771080017,318.99057126045227,0.09090909090909091,0.0,0.0,0.0,0.5,39
PyGenProg,expression,1,1,sequential,F,30,30,1,10,60,11,1.9701385498046875,453.1186492443085,360.15535831451416,0.09090909090909091,0.0,0.0,0.0,0.5,38
PyGenProg,expression,1,1,sequential,F,50,50,1,10,100,11,1.5739223957061768,423.4476218223572,327.40483045578003,0.09090909090909091,0.0,0.0,0.0,0.5,39
PyGenProg,expression,1,1,sequential,V,5,5,1,10,11,10,1.4992966651916504,343.50102400779724,276.4887261390686,0.09090909090909091,0.0,0.0,0.0,0.5,34
PyGenProg,expression,1,1,sequential,V,10,10,1,10,11,20,1.918269395828247,547.2197835445404,317.1137225627899,0.09090909090909091,0.0,0.0,0.0,0.5,34
PyGenProg,expression,1,1,sequential,V,30,30,1,10,11,60,1.765596866607666,464.9002993106842,386.9468741416931,0.09090909090909091,0.0,0.0,0.0,0.5,34
PyGenProg,expression,1,1,sequential,V,50,50,1,10,11,100,1.3091750144958496,415.962614774704,310.5700800418854,0.09090909090909091,0.0,0.0,0.0,0.5,34
PyGenProg,expression,1,1,sequential,C,5,5,0,0,10,10,1.169215440750122,379.3700661659241,93.33508634567261,0.09090909090909091,0.0,0.0,0.0,0.5,5
PyGenProg,expression,1,1,sequential,C,10,10,0,0,20,20,1.2863752841949463,479.4031376838684,80.65349626541138,0.09090909090909091,0.0,0.0,0.0,0.5,3
PyGenProg,expression,1,1,sequential,C,30,30,0,0,60,60,1.4224638938903809,401.78473138809204,75.7054991722107,0.09090909090909091,0.0,0.0,0.0,0.5,1
PyGenProg,expression,1,1,sequential,C,50,50,0,0,100,100,1.7752463817596436,820.7864239215851,82.00837302207947,0.09090909090909091,0.0,0.0,0.0,0.5,3
PyGenProg,expression,1,10,sequential,B,0,0,1,10,11,11,1.8241543769836426,812.1754546165466,105.12445402145386,0.09090909090909091,0.0,0.0,0.0,0.5,7
PyGenProg,expression,1,10,sequential,F,5,5,1,10,10,11,1.7150633335113525,942.2038412094116,357.0307059288025,0.09090909090909091,0.0,0.0,0.0,0.5,41
PyGenProg,expression,1,10,sequential,F,10,10,1,10,20,11,1.3417251110076904,715.4193341732025,326.43378829956055,0.09090909090909091,0.0,0.0,0.0,0.5,37
PyGenProg,expression,1,10,sequential,F,30,30,1,10,60,11,1.463191032409668,805.9876773357391,311.73588013648987,0.09090909090909091,0.0,0.0,0.0,0.5,39
PyGenProg,expression,1,10,sequential,F,50,50,1,10,100,11,1.8365638256072998,750.3526277542114,312.74120807647705,0.09090909090909091,0.0,0.0,0.0,0.5,37
PyGenProg,expression,1,10,sequential,V,5,5,1,10,11,10,1.4326207637786865,637.1516666412354,326.02797079086304,0.09090909090909091,0.0,0.0,0.0,0.5,37
PyGenProg,expression,1,10,sequential,V,10,10,1,10,11,20,1.6389429569244385,901.348531961441,686.7828183174133,0.09090909090909091,0.0,0.0,0.0,0.5,37
PyGenProg,expression,1,10,sequential,V,30,30,1,10,11,60,1.666611671447754,1202.6784460544586,320.28138065338135,1.0,1.0,1.0,1.0,1.0,37
PyGenProg,expression,1,10,sequential,V,50,50,1,10,11,100,1.4888830184936523,2070.181896686554,311.3385109901428,0.09090909090909091,0.0,0.0,0.0,0.5,37
PyGenProg,expression,1,10,sequential,C,5,5,0,0,10,10,1.499007225036621,607.8665578365326,56.67762327194214,0.09090909090909091,0.0,0.0,0.0,0.5,1
PyGenProg,expression,1,10,sequential,C,10,10,0,0,20,20,1.5499145984649658,724.0003311634064,65.64529848098755,0.9454545454545454,1.0,0.94,0.9690721649484536,0.97,1
PyGenProg,expression,1,10,sequential,C,30,30,0,0,60,60,1.470534086227417,2433.9558923244476,83.96974515914917,1.0,1.0,1.0,1.0,1.0,1
PyGenProg,expression,1,10,sequential,C,50,50,0,0,100,100,1.6463255882263184,2906.1190083026886,112.143550157547,0.09090909090909091,0.0,0.0,0.0,0.5,3
PyGenProg,markup,1,1,sequential,B,0,0,1,10,11,11,2.7489171028137207,224.2083191871643,87.14357924461365,0.32727272727272727,1.0,0.26,0.41269841269841273,0.63,3
PyGenProg,markup,1,1,sequential,F,5,5,1,10,10,11,2.8128089904785156,280.9277431964874,130.0851857662201,0.4,1.0,0.34,0.5074626865671642,0.67,19
